dataset_iri,dataset_id,title,provider,description,spatial,modified,page,periodicity,start,end,keywords_all
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=sldb2021_stav_vek1_pohlavi,sldb2021_stav_vek1_pohlavi,"Sčítání 2021 - Obyvatelstvo podle rodinného stavu, jednoletých věkových skupin a pohlaví",Český statistický úřad,"Obyvatelstvo podle rodinného stavu, jednoletých věkových skupin a pohlaví",https://linked.cuzk.cz/resource/ruian/ST/1,19902.0,https://www.czso.cz/csu/czso/vysledky-scitani-2021-otevrena-data-dokumentace,NEVER,18712.0,18712.0,"SLDB, sčítání, obyvatelstvo, rodinný stav, věk, pohlaví"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=sldb2021_stav_vek5_pohlavi,sldb2021_stav_vek5_pohlavi,"Sčítání 2021 - Obyvatelstvo podle rodinného stavu, pětiletých věkových skupin a pohlaví",Český statistický úřad,"Obyvatelstvo podle rodinného stavu, pětiletých věkových skupin a pohlaví",https://linked.cuzk.cz/resource/ruian/ST/1,19902.0,https://www.czso.cz/csu/czso/vysledky-scitani-2021-otevrena-data-dokumentace,NEVER,18712.0,18712.0,"SLDB, sčítání, obyvatelstvo, rodinný stav, věk, pohlaví"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=sldb2021_stav_velikostobce_pohlavi,sldb2021_stav_velikostobce_pohlavi,"Sčítání 2021 - Obyvatelstvo podle rodinného stavu, velikostních skupin obcí a pohlaví",Český statistický úřad,"Obyvatelstvo podle rodinného stavu, velikostních skupin obcí a pohlaví",https://linked.cuzk.cz/resource/ruian/ST/1,19902.0,https://www.czso.cz/csu/czso/vysledky-scitani-2021-otevrena-data-dokumentace,NEVER,18712.0,18712.0,"SLDB, sčítání, obyvatelstvo, rodinný stav, velikost obce, pohlaví"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=sldb2021_obcanstvi,sldb2021_obcanstvi,Sčítání 2021 - Obyvatelstvo podle státního občanství,Český statistický úřad,Obyvatelstvo podle státního občanství,https://linked.cuzk.cz/resource/ruian/ST/1,19902.0,https://www.czso.cz/csu/czso/vysledky-scitani-2021-otevrena-data-dokumentace,NEVER,18712.0,18712.0,"SLDB, sčítání, obyvatelstvo, státní občanství"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=sldb2021_obcanstvi_pohlavi,sldb2021_obcanstvi_pohlavi,Sčítání 2021 - Obyvatelstvo podle státního občanství a pohlaví,Český statistický úřad,Obyvatelstvo podle státního občanství a pohlaví,https://linked.cuzk.cz/resource/ruian/ST/1,19902.0,https://www.czso.cz/csu/czso/vysledky-scitani-2021-otevrena-data-dokumentace,NEVER,18712.0,18712.0,"SLDB, sčítání, obyvatelstvo, státní občanství, pohlaví"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=sldb2021_obcan_vek_pohlavi,sldb2021_obcan_vek_pohlavi,"Sčítání 2021 - Obyvatelstvo podle státního občanství, věku a pohlaví",Český statistický úřad,"Obyvatelstvo podle státního občanství, věku a pohlaví",https://linked.cuzk.cz/resource/ruian/ST/1,19902.0,https://www.czso.cz/csu/czso/vysledky-scitani-2021-otevrena-data-dokumentace,NEVER,18712.0,18712.0,"SLDB, sčítání, obyvatelstvo, občanství, věk, pohlaví"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=sldb2021_velikostobce_pohlavi,sldb2021_velikostobce_pohlavi,Sčítání 2021 - Obyvatelstvo podle velikostních skupin obcí a pohlaví,Český statistický úřad,Obyvatelstvo podle velikostních skupin obcí a pohlaví,https://linked.cuzk.cz/resource/ruian/ST/1,19902.0,https://www.czso.cz/csu/czso/vysledky-scitani-2021-otevrena-data-dokumentace,NEVER,18712.0,18712.0,"SLDB, sčítání, obyvatelstvo, velikost obce, pohlaví"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=sldb2021_vzdelani,sldb2021_vzdelani,Sčítání 2021 - Obyvatelstvo podle vzdělání,Český statistický úřad,Obyvatelstvo podle vzdělání,https://linked.cuzk.cz/resource/ruian/ST/1,19902.0,https://www.czso.cz/csu/czso/vysledky-scitani-2021-otevrena-data-dokumentace,NEVER,18712.0,18712.0,"SLDB, sčítání, obyvatelstvo, vzdělání"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=sldb2021_vzdelani_pohlavi,sldb2021_vzdelani_pohlavi,Sčítání 2021 - Obyvatelstvo podle vzdělání a pohlaví,Český statistický úřad,Obyvatelstvo podle vzdělání a pohlaví,https://linked.cuzk.cz/resource/ruian/ST/1,19902.0,https://www.czso.cz/csu/czso/vysledky-scitani-2021-otevrena-data-dokumentace,NEVER,18712.0,18712.0,"SLDB, sčítání, obyvatelstvo, vzdělání, pohlaví"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=sldb2021_vzdelani_velikostobce_pohlavi,sldb2021_vzdelani_velikostobce_pohlavi,"Sčítání 2021 - Obyvatelstvo podle vzdělání, velikostních skupin obcí a pohlaví",Český statistický úřad,"Obyvatelstvo podle vzdělání, velikostních skupin obcí a pohlaví",https://linked.cuzk.cz/resource/ruian/ST/1,19902.0,https://www.czso.cz/csu/czso/vysledky-scitani-2021-otevrena-data-dokumentace,NEVER,18712.0,18712.0,"SLDB, sčítání, obyvatelstvo, rodinný stav, velikost obce, pohlaví"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=sldb2021_vzdelani_vek_pohlavi,sldb2021_vzdelani_vek_pohlavi,"Sčítání 2021 - Obyvatelstvo podle vzdělání, věku a pohlaví",Český statistický úřad,"Obyvatelstvo podle vzdělání, věku a pohlaví",https://linked.cuzk.cz/resource/ruian/ST/1,19902.0,https://www.czso.cz/csu/czso/vysledky-scitani-2021-otevrena-data-dokumentace,NEVER,18712.0,18712.0,"SLDB, sčítání, obyvatelstvo, vzdělání, věk, pohlaví"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=sldb2021_vzdelani_vek_velikostobce_pohlavi,sldb2021_vzdelani_vek_velikostobce_pohlavi,"Sčítání 2021 - Obyvatelstvo podle vzdělání, věku, velikostních skupin obcí a pohlaví",Český statistický úřad,"Obyvatelstvo podle vzdělání, věku, velikostních skupin obcí a pohlaví",https://linked.cuzk.cz/resource/ruian/ST/1,19902.0,https://www.czso.cz/csu/czso/vysledky-scitani-2021-otevrena-data-dokumentace,NEVER,18712.0,18712.0,"SLDB, sčítání, obyvatelstvo, vzdělání, věk, velikost obce, pohlaví"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=sldb2021_vzdelani_vek2_pohlavi,sldb2021_vzdelani_vek2_pohlavi,"Sčítání 2021 - Obyvatelstvo podle vzdělání, základních věkových skupin a pohlaví",Český statistický úřad,"Obyvatelstvo podle vzdělání, základních věkových skupin a pohlaví",https://linked.cuzk.cz/resource/ruian/ST/1,19902.0,https://www.czso.cz/csu/czso/vysledky-scitani-2021-otevrena-data-dokumentace,NEVER,18712.0,18712.0,"SLDB, sčítání, obyvatelstvo, vzdělání, věk, pohlaví"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=sldb2021_vek,sldb2021_vek,Sčítání 2021 - Obyvatelstvo podle věkových skupin,Český statistický úřad,Obyvatelstvo podle věkových skupin (základní 3 věkové skupiny),https://linked.cuzk.cz/resource/ruian/ST/1,19902.0,https://www.czso.cz/csu/czso/vysledky-scitani-2021-otevrena-data-dokumentace,NEVER,18712.0,18712.0,"SLDB, sčítání, obyvatelstvo, věk"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=sldb2021_vek_pohlavi,sldb2021_vek_pohlavi,Sčítání 2021 - Obyvatelstvo podle věkových skupin a pohlaví,Český statistický úřad,Obyvatelstvo podle věkových skupin a pohlaví,https://linked.cuzk.cz/resource/ruian/ST/1,19902.0,https://www.czso.cz/csu/czso/vysledky-scitani-2021-otevrena-data-dokumentace,NEVER,18712.0,18712.0,"SLDB, sčítání, obyvatelstvo, věk, pohlaví"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=sldb2021_bydleni_pohlavi,sldb2021_bydleni_pohlavi,Sčítání 2021 - Obyvatelstvo podle způsobu bydlení a pohlaví,Český statistický úřad,Obyvatelstvo podle způsobu bydlení a pohlaví,https://linked.cuzk.cz/resource/ruian/ST/1,19902.0,https://www.czso.cz/csu/czso/vysledky-scitani-2021-otevrena-data-dokumentace,NEVER,18712.0,18712.0,"SLDB, sčítání, obyvatelstvo, bydlení, pohlaví"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=sldb2021_bydleni_velikostobce_pohlavi,sldb2021_bydleni_velikostobce_pohlavi,"Sčítání 2021 - Obyvatelstvo podle způsobu bydlení, velikostních skupin obcí a pohlaví",Český statistický úřad,"Obyvatelstvo podle způsobu bydlení, velikostních skupin obcí a pohlaví",https://linked.cuzk.cz/resource/ruian/ST/1,19902.0,https://www.czso.cz/csu/czso/vysledky-scitani-2021-otevrena-data-dokumentace,NEVER,18712.0,18712.0,"SLDB, sčítání, obyvatelstvo, bydlení, velikost obce, pohlaví"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=sldb2021_bydleni_vek_pohlavi,sldb2021_bydleni_vek_pohlavi,"Sčítání 2021 - Obyvatelstvo podle způsobu bydlení, věku a pohlaví",Český statistický úřad,"Obyvatelstvo podle způsobu bydlení, věku a pohlaví",https://linked.cuzk.cz/resource/ruian/ST/1,19902.0,https://www.czso.cz/csu/czso/vysledky-scitani-2021-otevrena-data-dokumentace,NEVER,18712.0,18712.0,"SLDB, sčítání, obyvatelstvo, bydlení, věk, pohlaví"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=sldb2021_regpobyt_pohlavi,sldb2021_regpobyt_pohlavi,Sčítání 2021 - Obyvatelstvo s registrovaným pobytem podle pohlaví,Český statistický úřad,Obyvatelstvo s registrovaným pobytem podle pohlaví,https://linked.cuzk.cz/resource/ruian/ST/1,19902.0,https://www.czso.cz/csu/czso/vysledky-scitani-2021-otevrena-data-dokumentace,NEVER,18712.0,18712.0,"SLDB, sčítání, obyvatelstvo, registrovaný pobyt, pohlaví"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=sldb2021_plodnost,sldb2021_plodnost,Sčítání 2021 - Plodnost žen,Český statistický úřad,Plodnost žen,https://linked.cuzk.cz/resource/ruian/ST/1,19902.0,https://www.czso.cz/csu/czso/vysledky-scitani-2021-otevrena-data-dokumentace,NEVER,18712.0,18712.0,"SLDB, sčítání, plodnost, počet dětí"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=sldb2021_obyv_byt_cob_zsj,sldb2021_obyv_byt_cob_zsj,"Sčítání 2021 - Počet obyvatel a počet obydlených bytů za části obce, části obce - díl, ZSJ, ZDJ - díl,",Český statistický úřad,"Počet obyvatel a počet obydlených bytů za části obce, části obce - díl, ZSJ, ZDJ - díl",https://linked.cuzk.cz/resource/ruian/ST/1,19902.0,https://www.czso.cz/csu/czso/vysledky-scitani-2021-otevrena-data-dokumentace,NEVER,18712.0,18712.0,"SLDB, sčítání, ZSJ, části obce, díly, obyvatelstvo, obydlené byty"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=sldb2021_pocty_clenu_typ,sldb2021_pocty_clenu_typ,Sčítání 2021 - Počet členů hospodařících domácností podle velikosti a typu domácnosti,Český statistický úřad,Počet členů hospodařících domácností podle velikosti a typu domácnosti,https://linked.cuzk.cz/resource/ruian/ST/1,19902.0,https://www.czso.cz/csu/czso/vysledky-scitani-2021-otevrena-data-dokumentace,NEVER,18712.0,18712.0,"SLDB, sčítání, domácnosti, počet členů"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=sldb2021_prumvek_pohlavi,sldb2021_prumvek_pohlavi,Sčítání 2021 - Průměrný věk obyvatel podle pohlaví,Český statistický úřad,Průměrný věk obyvatel podle pohlaví,https://linked.cuzk.cz/resource/ruian/ST/1,19902.0,https://www.czso.cz/csu/czso/vysledky-scitani-2021-otevrena-data-dokumentace,NEVER,18712.0,18712.0,"SLDB, sčítání, obyvatelstvo, průměrný věk, pohlaví"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=sldb2021_vyjizdka_vsichni_cil_pohlavi,sldb2021_vyjizdka_vsichni_cil_pohlavi,Sčítání 2021 - Vyjíždějící do zaměstnání a školy podle cílového území a pohlaví,Český statistický úřad,Vyjíždějící do zaměstnání a školy podle cílového území a pohlaví,https://linked.cuzk.cz/resource/ruian/ST/1,19902.0,https://www.czso.cz/csu/czso/vysledky-scitani-2021-otevrena-data-dokumentace,NEVER,18712.0,18712.0,"SLDB, sčítání, obyvatelstvo, vyjížďka, dojížďka, pohlaví"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=sldb2021_vyjizdka_vsichni_frekvence_pohlavi,sldb2021_vyjizdka_vsichni_frekvence_pohlavi,Sčítání 2021 - Vyjíždějící do zaměstnání a školy podle frekvence vyjížďky,Český statistický úřad,Vyjíždějící do zaměstnání a školy podle frekvence vyjížďky,https://linked.cuzk.cz/resource/ruian/ST/1,19902.0,https://www.czso.cz/csu/czso/vysledky-scitani-2021-otevrena-data-dokumentace,NEVER,18712.0,18712.0,"SLDB, sčítání, obyvatelstvo, vyjížďka, dojížďka, frekvence, pohlaví"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=sldb2021_vyjizdka_vsichni_prostredek_pohlavi,sldb2021_vyjizdka_vsichni_prostredek_pohlavi,Sčítání 2021 - Vyjíždějící do zaměstnání a školy podle hlavního dopravního prostředku,Český statistický úřad,Vyjíždějící do zaměstnání a školy podle hlavního dopravního prostředku,https://linked.cuzk.cz/resource/ruian/ST/1,19902.0,https://www.czso.cz/csu/czso/vysledky-scitani-2021-otevrena-data-dokumentace,NEVER,18712.0,18712.0,"SLDB, sčítání, obyvatelstvo, vyjížďka, dojížďka, dopravní prostředek, pohlaví"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=sldb2021_vyjizdka_vsichni_kraj_pohlavi,sldb2021_vyjizdka_vsichni_kraj_pohlavi,Sčítání 2021 - Vyjíždějící do zaměstnání a školy podle kraje místa pracoviště/školy,Český statistický úřad,Vyjíždějící do zaměstnání a školy podle kraje místa pracoviště/školy,https://linked.cuzk.cz/resource/ruian/ST/1,19902.0,https://www.czso.cz/csu/czso/vysledky-scitani-2021-otevrena-data-dokumentace,NEVER,18712.0,18712.0,"SLDB, sčítání, obyvatelstvo, vyjížďka, dojížďka, kraj, pohlaví"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=sldb2021_vyjizdka_pracoviste_cil_pohlavi,sldb2021_vyjizdka_pracoviste_cil_pohlavi,Sčítání 2021 - Vyjíždějící do zaměstnání podle cílového území a pohlaví,Český statistický úřad,Vyjíždějící do zaměstnání podle cílového území a pohlaví,https://linked.cuzk.cz/resource/ruian/ST/1,19902.0,https://www.czso.cz/csu/czso/vysledky-scitani-2021-otevrena-data-dokumentace,NEVER,18712.0,18712.0,"SLDB, sčítání, obyvatelstvo, vyjížďka, dojížďka, pohlaví"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=sldb2021_vyjizdka_pracoviste_frekvence_pohlavi,sldb2021_vyjizdka_pracoviste_frekvence_pohlavi,Sčítání 2021 - Vyjíždějící do zaměstnání podle frekvence vyjížďky,Český statistický úřad,Vyjíždějící do zaměstnání podle frekvence vyjížďky,https://linked.cuzk.cz/resource/ruian/ST/1,19902.0,https://www.czso.cz/csu/czso/vysledky-scitani-2021-otevrena-data-dokumentace,NEVER,18712.0,18712.0,"SLDB, sčítání, obyvatelstvo, vyjížďka, dojížďka, frekvence, pohlaví"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=sldb2021_vyjizdka_pracoviste_prostredek_pohlavi,sldb2021_vyjizdka_pracoviste_prostredek_pohlavi,Sčítání 2021 - Vyjíždějící do zaměstnání podle hlavního dopravního prostředku,Český statistický úřad,Vyjíždějící do zaměstnání podle hlavního dopravního prostředku,https://linked.cuzk.cz/resource/ruian/ST/1,19902.0,https://www.czso.cz/csu/czso/vysledky-scitani-2021-otevrena-data-dokumentace,NEVER,18712.0,18712.0,"SLDB, sčítání, obyvatelstvo, vyjížďka, dojížďka, dopravní prostředek, pohlaví"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=sldb2021_vyjizdka_pracoviste_kraj_pohlavi,sldb2021_vyjizdka_pracoviste_kraj_pohlavi,Sčítání 2021 - Vyjíždějící do zaměstnání podle kraje místa pracoviště,Český statistický úřad,Vyjíždějící do zaměstnání podle kraje místa pracoviště,https://linked.cuzk.cz/resource/ruian/ST/1,19902.0,https://www.czso.cz/csu/czso/vysledky-scitani-2021-otevrena-data-dokumentace,NEVER,18712.0,18712.0,"SLDB, sčítání, obyvatelstvo, vyjížďka, dojížďka, kraj, pohlaví"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=sldb2021_vyjizdka_skola_cil_pohlavi,sldb2021_vyjizdka_skola_cil_pohlavi,Sčítání 2021 - Vyjíždějící do školy podle cílového území a pohlaví,Český statistický úřad,Vyjíždějící do školy podle cílového území a pohlaví,https://linked.cuzk.cz/resource/ruian/ST/1,19902.0,https://www.czso.cz/csu/czso/vysledky-scitani-2021-otevrena-data-dokumentace,NEVER,18712.0,18712.0,"SLDB, sčítání, obyvatelstvo, vyjížďka, dojížďka, pohlaví"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=sldb2021_vyjizdka_skola_frekvence_pohlavi,sldb2021_vyjizdka_skola_frekvence_pohlavi,Sčítání 2021 - Vyjíždějící do školy podle frekvence vyjížďky,Český statistický úřad,Vyjíždějící do školy podle frekvence vyjížďky,https://linked.cuzk.cz/resource/ruian/ST/1,19902.0,https://www.czso.cz/csu/czso/vysledky-scitani-2021-otevrena-data-dokumentace,NEVER,18712.0,18712.0,"SLDB, sčítání, obyvatelstvo, vyjížďka, dojížďka, frekvence, pohlaví"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=sldb2021_vyjizdka_skola_prostredek_pohlavi,sldb2021_vyjizdka_skola_prostredek_pohlavi,Sčítání 2021 - Vyjíždějící do školy podle hlavního dopravního prostředku,Český statistický úřad,Vyjíždějící do školy podle hlavního dopravního prostředku,https://linked.cuzk.cz/resource/ruian/ST/1,19902.0,https://www.czso.cz/csu/czso/vysledky-scitani-2021-otevrena-data-dokumentace,NEVER,18712.0,18712.0,"SLDB, sčítání, obyvatelstvo, vyjížďka, dojížďka, dopravní prostředek, pohlaví"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=sldb2021_vyjizdka_skola_kraj_pohlavi,sldb2021_vyjizdka_skola_kraj_pohlavi,Sčítání 2021 - Vyjíždějící do školy podle kraje místa školy,Český statistický úřad,Vyjíždějící do školy podle kraje místa školy,https://linked.cuzk.cz/resource/ruian/ST/1,19902.0,https://www.czso.cz/csu/czso/vysledky-scitani-2021-otevrena-data-dokumentace,NEVER,18712.0,18712.0,"SLDB, sčítání, obyvatelstvo, vyjížďka, dojížďka, kraj, pohlaví"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=sldb2021_klasif_pohlavi,sldb2021_klasif_pohlavi,Sčítání 2021 - Zaměstnaní podle hlavních tříd zaměstnání a pohlaví,Český statistický úřad,Zaměstnaní podle hlavních tříd zaměstnání a pohlaví,https://linked.cuzk.cz/resource/ruian/ST/1,19902.0,https://www.czso.cz/csu/czso/vysledky-scitani-2021-otevrena-data-dokumentace,NEVER,18712.0,18712.0,"SLDB, sčítání, obyvatelstvo, zaměstnání"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=sldb2021_odvetvi_pohlavi,sldb2021_odvetvi_pohlavi,Sčítání 2021 - Zaměstnaní podle odvětví ekonomické činnosti a pohlaví,Český statistický úřad,Zaměstnaní podle odvětví ekonomické činnosti a pohlaví,https://linked.cuzk.cz/resource/ruian/ST/1,19902.0,https://www.czso.cz/csu/czso/vysledky-scitani-2021-otevrena-data-dokumentace,NEVER,18712.0,18712.0,"SLDB, sčítání, obyvatelstvo, zaměstnání, ekonomické odvětví"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=sldb2021_odvetvi_vek10_pohlavi,sldb2021_odvetvi_vek10_pohlavi,"Sčítání 2021 - Zaměstnaní podle odvětví ekonomické činnosti, desetiletých věkových skupin a pohlaví",Český statistický úřad,"Zaměstnaní podle odvětví ekonomické činnosti, desetiletých věkových skupin a pohlaví",https://linked.cuzk.cz/resource/ruian/ST/1,19902.0,https://www.czso.cz/csu/czso/vysledky-scitani-2021-otevrena-data-dokumentace,NEVER,18712.0,18712.0,"SLDB, sčítání, obyvatelstvo, zaměstnání, ekonomické odvětví, věk, pohlaví"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=sldb2021_odvetvi_vek1_pohlavi,sldb2021_odvetvi_vek1_pohlavi,"Sčítání 2021 - Zaměstnaní podle odvětví ekonomické činnosti, jednoletých věkových skupin a pohlaví",Český statistický úřad,"Zaměstnaní podle odvětví ekonomické činnosti, jednoletých věkových skupin a pohlaví",https://linked.cuzk.cz/resource/ruian/ST/1,19902.0,https://www.czso.cz/csu/czso/vysledky-scitani-2021-otevrena-data-dokumentace,NEVER,18712.0,18712.0,"SLDB, sčítání, obyvatelstvo, zaměstnání, ekonomické odvětví, věk, pohlaví"
